/home/daci3090/data3090/Software/environment/anaconda3/envs/geyucheng_poly/lib/python3.10/site-packages/outdated/__init__.py:36: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import parse_version
========================
Namespace(seed=42, epochs=2000, lr=0.0002, weight_decay=0.0, attn_lr=0.01, attn_wd=0.001, early_stopping=250, hidden=128, dropout=0.4, dprate=0.6, n_head=8, d_ffn=512, q=2.0, multi=0.5, K=10, nlayer=2, base='mono', dataset='ogbn-arxiv', device_idx=0, net='PolyFormer', runs=1, metric='acc', test=1, batch_size=10000)
----------------------------------------------------------------------------------------------------
2026-03-25 11:28:39
Number of labels for ogbn-arxiv_split_0_K_10_mono 40
cuda:0 ./pretrained/5c348440f504499c92140daecfffa6b0.pt
Epoch:0325 train loss:0.761 acc:77.02 | val loss:0.982 acc:73.20
Epoch:0326 train loss:0.756 acc:77.03 | val loss:0.996 acc:73.22
Epoch:0327 train loss:0.757 acc:76.98 | val loss:0.970 acc:73.22
Epoch:0328 train loss:0.754 acc:77.16 | val loss:0.982 acc:73.37
Epoch:0329 train loss:0.755 acc:77.12 | val loss:0.965 acc:73.50
Epoch:0330 train loss:0.755 acc:77.16 | val loss:0.979 acc:73.13
Epoch:0331 train loss:0.753 acc:77.19 | val loss:0.971 acc:73.08
Epoch:0332 train loss:0.751 acc:77.26 | val loss:0.994 acc:72.99
Epoch:0333 train loss:0.752 acc:77.12 | val loss:0.984 acc:73.25
Epoch:0334 train loss:0.750 acc:77.19 | val loss:0.957 acc:73.56
Epoch:0335 train loss:0.748 acc:77.50 | val loss:0.991 acc:73.31
Epoch:0336 train loss:0.745 acc:77.36 | val loss:0.981 acc:73.26
Epoch:0337 train loss:0.748 acc:77.43 | val loss:0.982 acc:73.14
Epoch:0338 train loss:0.750 acc:77.14 | val loss:0.998 acc:73.00
Epoch:0339 train loss:0.749 acc:77.26 | val loss:0.988 acc:73.04
Epoch:0340 train loss:0.748 acc:77.24 | val loss:0.981 acc:73.12
Epoch:0341 train loss:0.743 acc:77.26 | val loss:0.979 acc:73.01
Epoch:0342 train loss:0.745 acc:77.40 | val loss:1.005 acc:73.25
Epoch:0343 train loss:0.744 acc:77.35 | val loss:0.987 acc:73.24
Epoch:0344 train loss:0.743 acc:77.46 | val loss:1.001 acc:72.68
Epoch:0345 train loss:0.744 acc:77.42 | val loss:0.982 acc:73.05
Epoch:0346 train loss:0.744 acc:77.50 | val loss:0.975 acc:73.07
Epoch:0347 train loss:0.744 acc:77.47 | val loss:1.006 acc:72.52
Epoch:0348 train loss:0.740 acc:77.45 | val loss:0.984 acc:73.13
Epoch:0349 train loss:0.741 acc:77.34 | val loss:0.987 acc:73.28
Epoch:0350 train loss:0.736 acc:77.68 | val loss:0.999 acc:72.83
Epoch:0351 train loss:0.736 acc:77.64 | val loss:1.000 acc:73.40
Epoch:0352 train loss:0.743 acc:77.36 | val loss:0.998 acc:73.42
Epoch:0353 train loss:0.742 acc:77.49 | val loss:0.989 acc:73.16
Epoch:0354 train loss:0.738 acc:77.51 | val loss:0.977 acc:73.32
Epoch:0355 train loss:0.734 acc:77.60 | val loss:0.979 acc:73.21
Epoch:0356 train loss:0.740 acc:77.51 | val loss:0.983 acc:73.05
Epoch:0357 train loss:0.733 acc:77.71 | val loss:0.992 acc:72.99
Epoch:0358 train loss:0.731 acc:77.68 | val loss:0.972 acc:73.11
Epoch:0359 train loss:0.736 acc:77.54 | val loss:0.977 acc:73.38
Epoch:0360 train loss:0.735 acc:77.56 | val loss:0.972 acc:73.13
Epoch:0361 train loss:0.734 acc:77.69 | val loss:0.992 acc:72.98
Epoch:0362 train loss:0.732 acc:77.80 | val loss:0.998 acc:73.14
Epoch:0363 train loss:0.735 acc:77.49 | val loss:1.001 acc:73.35
Epoch:0364 train loss:0.731 acc:77.58 | val loss:0.994 acc:73.18
Epoch:0365 train loss:0.728 acc:77.71 | val loss:0.999 acc:73.32
Epoch:0366 train loss:0.727 acc:77.85 | val loss:0.993 acc:72.83
Epoch:0367 train loss:0.731 acc:77.90 | val loss:0.988 acc:72.92
Epoch:0368 train loss:0.732 acc:77.68 | val loss:1.017 acc:73.13
Epoch:0369 train loss:0.729 acc:77.88 | val loss:0.996 acc:73.37
Epoch:0370 train loss:0.724 acc:77.77 | val loss:0.994 acc:73.35
Epoch:0371 train loss:0.721 acc:77.96 | val loss:1.000 acc:73.58
Epoch:0372 train loss:0.723 acc:77.90 | val loss:0.993 acc:73.20
Epoch:0373 train loss:0.722 acc:77.70 | val loss:1.015 acc:73.28
Epoch:0374 train loss:0.724 acc:77.94 | val loss:1.022 acc:72.61
Epoch:0375 train loss:0.723 acc:77.87 | val loss:0.995 acc:73.48
Epoch:0376 train loss:0.721 acc:77.94 | val loss:0.989 acc:73.14
Epoch:0377 train loss:0.724 acc:78.07 | val loss:0.987 acc:72.94
Epoch:0378 train loss:0.721 acc:77.92 | val loss:0.986 acc:73.29
Epoch:0379 train loss:0.720 acc:77.92 | val loss:1.010 acc:73.39
Epoch:0380 train loss:0.722 acc:77.94 | val loss:0.996 acc:73.34
Epoch:0381 train loss:0.718 acc:78.14 | val loss:1.004 acc:73.29
Epoch:0382 train loss:0.722 acc:77.83 | val loss:1.013 acc:73.49
Epoch:0383 train loss:0.721 acc:77.88 | val loss:1.010 acc:73.30
Epoch:0384 train loss:0.721 acc:77.82 | val loss:1.003 acc:73.32
Epoch:0385 train loss:0.712 acc:78.07 | val loss:1.006 acc:73.49
Epoch:0386 train loss:0.718 acc:78.09 | val loss:1.003 acc:72.84
Epoch:0387 train loss:0.719 acc:78.10 | val loss:0.998 acc:72.96
Epoch:0388 train loss:0.715 acc:78.13 | val loss:0.992 acc:73.13
Epoch:0389 train loss:0.718 acc:77.96 | val loss:1.005 acc:72.49
Epoch:0390 train loss:0.715 acc:78.06 | val loss:1.002 acc:73.48
Epoch:0391 train loss:0.711 acc:78.12 | val loss:0.992 acc:73.15
Epoch:0392 train loss:0.711 acc:78.10 | val loss:1.016 acc:73.41
Epoch:0393 train loss:0.711 acc:78.08 | val loss:0.993 acc:73.23
Epoch:0394 train loss:0.712 acc:78.24 | val loss:1.007 acc:73.10
Epoch:0395 train loss:0.711 acc:78.37 | val loss:1.000 acc:73.26
Epoch:0396 train loss:0.707 acc:78.16 | val loss:0.998 acc:73.36
Epoch:0397 train loss:0.708 acc:78.20 | val loss:1.007 acc:73.28
Epoch:0398 train loss:0.708 acc:78.08 | val loss:1.006 acc:72.90
Epoch:0399 train loss:0.707 acc:78.20 | val loss:1.006 acc:73.05
Epoch:0400 train loss:0.709 acc:78.33 | val loss:1.010 acc:72.82
Epoch:0401 train loss:0.706 acc:78.31 | val loss:1.012 acc:72.58
Epoch:0402 train loss:0.703 acc:78.40 | val loss:1.011 acc:73.00
Epoch:0403 train loss:0.706 acc:78.34 | val loss:1.006 acc:73.45
Epoch:0404 train loss:0.711 acc:78.09 | val loss:1.011 acc:73.12
Epoch:0405 train loss:0.709 acc:78.24 | val loss:1.011 acc:73.07
Epoch:0406 train loss:0.709 acc:78.14 | val loss:1.007 acc:73.05
Epoch:0407 train loss:0.700 acc:78.62 | val loss:0.986 acc:73.30
Epoch:0408 train loss:0.699 acc:78.26 | val loss:1.010 acc:72.97
Epoch:0409 train loss:0.702 acc:78.54 | val loss:1.016 acc:73.38
Epoch:0410 train loss:0.704 acc:78.25 | val loss:1.016 acc:73.82
Epoch:0411 train loss:0.703 acc:78.42 | val loss:1.018 acc:73.37
Epoch:0412 train loss:0.699 acc:78.31 | val loss:1.026 acc:72.98
Epoch:0413 train loss:0.701 acc:78.49 | val loss:1.029 acc:72.96
Epoch:0414 train loss:0.699 acc:78.37 | val loss:1.016 acc:73.25
Epoch:0415 train loss:0.699 acc:78.40 | val loss:1.022 acc:73.20
Epoch:0416 train loss:0.700 acc:78.57 | val loss:1.009 acc:73.61
Epoch:0417 train loss:0.696 acc:78.46 | val loss:1.001 acc:73.15
Epoch:0418 train loss:0.696 acc:78.38 | val loss:1.018 acc:72.98
Epoch:0419 train loss:0.697 acc:78.52 | val loss:1.028 acc:73.06
Epoch:0420 train loss:0.694 acc:78.65 | val loss:1.032 acc:73.50
Epoch:0421 train loss:0.694 acc:78.50 | val loss:1.017 acc:73.22
Epoch:0422 train loss:0.695 acc:78.47 | val loss:1.017 acc:73.00
Epoch:0423 train loss:0.694 acc:78.63 | val loss:1.014 acc:73.34
Epoch:0424 train loss:0.697 acc:78.39 | val loss:1.001 acc:73.41
Epoch:0425 train loss:0.695 acc:78.40 | val loss:1.003 acc:73.03
Epoch:0426 train loss:0.695 acc:78.53 | val loss:1.006 acc:73.22
Epoch:0427 train loss:0.690 acc:78.60 | val loss:1.031 acc:72.84
Epoch:0428 train loss:0.692 acc:78.57 | val loss:1.016 acc:72.73
Epoch:0429 train loss:0.691 acc:78.60 | val loss:1.018 acc:72.98
Epoch:0430 train loss:0.686 acc:78.78 | val loss:1.001 acc:73.22
Epoch:0431 train loss:0.692 acc:78.63 | val loss:1.000 acc:73.09
Epoch:0432 train loss:0.686 acc:78.79 | val loss:1.001 acc:73.00
Epoch:0433 train loss:0.689 acc:78.70 | val loss:1.007 acc:73.12
Epoch:0434 train loss:0.692 acc:78.60 | val loss:0.993 acc:73.21
Epoch:0435 train loss:0.687 acc:78.67 | val loss:0.999 acc:73.28
Epoch:0436 train loss:0.687 acc:78.66 | val loss:1.028 acc:73.13
Epoch:0437 train loss:0.684 acc:78.83 | val loss:1.037 acc:73.18
Epoch:0438 train loss:0.682 acc:78.86 | val loss:1.014 acc:73.26
Epoch:0439 train loss:0.681 acc:78.93 | val loss:1.039 acc:73.15
Epoch:0440 train loss:0.687 acc:78.66 | val loss:1.019 acc:72.82
Epoch:0441 train loss:0.684 acc:78.86 | val loss:1.015 acc:73.34
Epoch:0442 train loss:0.683 acc:78.74 | val loss:1.005 acc:73.10
Epoch:0443 train loss:0.683 acc:78.90 | val loss:1.009 acc:72.77
Epoch:0444 train loss:0.685 acc:78.83 | val loss:1.010 acc:73.24
Epoch:0445 train loss:0.680 acc:78.86 | val loss:1.020 acc:72.58
Epoch:0446 train loss:0.683 acc:78.87 | val loss:1.016 acc:72.52
Epoch:0447 train loss:0.682 acc:78.74 | val loss:1.025 acc:72.87
Epoch:0448 train loss:0.677 acc:78.86 | val loss:1.028 acc:73.05
Epoch:0449 train loss:0.683 acc:78.94 | val loss:1.017 acc:72.95
Epoch:0450 train loss:0.678 acc:78.91 | val loss:1.009 acc:73.18
Epoch:0451 train loss:0.676 acc:78.95 | val loss:1.028 acc:73.05
Epoch:0452 train loss:0.678 acc:78.89 | val loss:1.056 acc:72.98
Epoch:0453 train loss:0.676 acc:78.78 | val loss:1.008 acc:73.25
Epoch:0454 train loss:0.677 acc:78.85 | val loss:1.022 acc:73.22
Epoch:0455 train loss:0.674 acc:78.99 | val loss:1.013 acc:73.34
Epoch:0456 train loss:0.677 acc:78.94 | val loss:1.026 acc:72.74
Epoch:0457 train loss:0.676 acc:79.06 | val loss:1.006 acc:73.03
Epoch:0458 train loss:0.673 acc:79.10 | val loss:1.021 acc:72.93
Epoch:0459 train loss:0.676 acc:79.00 | val loss:1.024 acc:73.06
Epoch:0460 train loss:0.672 acc:79.04 | val loss:1.005 acc:73.18
Epoch:0461 train loss:0.670 acc:79.05 | val loss:1.018 acc:73.08
Epoch:0462 train loss:0.673 acc:79.24 | val loss:1.020 acc:72.58
Epoch:0463 train loss:0.673 acc:79.05 | val loss:1.025 acc:72.63
Epoch:0464 train loss:0.669 acc:79.09 | val loss:1.034 acc:73.34
Epoch:0465 train loss:0.670 acc:79.12 | val loss:1.029 acc:72.86
Epoch:0466 train loss:0.668 acc:79.17 | val loss:1.031 acc:72.88
Epoch:0467 train loss:0.668 acc:79.25 | val loss:1.051 acc:72.56
Epoch:0468 train loss:0.667 acc:79.10 | val loss:1.018 acc:73.02
Epoch:0469 train loss:0.663 acc:79.32 | val loss:1.028 acc:72.78
Epoch:0470 train loss:0.668 acc:79.01 | val loss:1.024 acc:72.74
Epoch:0471 train loss:0.666 acc:79.13 | val loss:1.026 acc:73.06
Epoch:0472 train loss:0.671 acc:79.15 | val loss:1.014 acc:73.13
Epoch:0473 train loss:0.664 acc:79.22 | val loss:1.030 acc:73.36
Epoch:0474 train loss:0.664 acc:79.20 | val loss:1.046 acc:73.31
Epoch:0475 train loss:0.663 acc:79.26 | val loss:1.068 acc:72.69
Epoch:0476 train loss:0.663 acc:79.32 | val loss:1.050 acc:72.81
Epoch:0477 train loss:0.666 acc:79.21 | val loss:1.048 acc:73.05
Epoch:0478 train loss:0.662 acc:79.33 | val loss:1.012 acc:73.06
Epoch:0479 train loss:0.666 acc:79.31 | val loss:1.016 acc:73.03
Epoch:0480 train loss:0.662 acc:79.24 | val loss:1.028 acc:72.99
Epoch:0481 train loss:0.661 acc:79.22 | val loss:1.051 acc:73.24
Epoch:0482 train loss:0.655 acc:79.53 | val loss:1.053 acc:73.03
Epoch:0483 train loss:0.661 acc:79.25 | val loss:1.078 acc:73.16
Epoch:0484 train loss:0.662 acc:79.34 | val loss:1.039 acc:73.04
Epoch:0485 train loss:0.659 acc:79.47 | val loss:1.027 acc:73.37
Epoch:0486 train loss:0.657 acc:79.46 | val loss:1.038 acc:73.41
Epoch:0487 train loss:0.661 acc:79.31 | val loss:1.030 acc:72.84
Epoch:0488 train loss:0.656 acc:79.25 | val loss:1.059 acc:72.99
Epoch:0489 train loss:0.656 acc:79.31 | val loss:1.054 acc:72.96
Epoch:0490 train loss:0.656 acc:79.40 | val loss:1.035 acc:72.98
Epoch:0491 train loss:0.649 acc:79.67 | val loss:1.051 acc:72.95
Epoch:0492 train loss:0.657 acc:79.31 | val loss:1.051 acc:73.13
Epoch:0493 train loss:0.656 acc:79.40 | val loss:1.048 acc:72.90
Epoch:0494 train loss:0.653 acc:79.58 | val loss:1.052 acc:72.83
Epoch:0495 train loss:0.651 acc:79.64 | val loss:1.074 acc:73.13
Epoch:0496 train loss:0.659 acc:79.30 | val loss:1.046 acc:72.56
Epoch:0497 train loss:0.656 acc:79.46 | val loss:1.022 acc:72.95
Epoch:0498 train loss:0.654 acc:79.47 | val loss:1.040 acc:72.78
Epoch:0499 train loss:0.655 acc:79.49 | val loss:1.049 acc:72.44
Epoch:0500 train loss:0.652 acc:79.46 | val loss:1.030 acc:72.96
Epoch:0501 train loss:0.647 acc:79.63 | val loss:1.052 acc:73.22
Epoch:0502 train loss:0.653 acc:79.47 | val loss:1.035 acc:72.94
Epoch:0503 train loss:0.650 acc:79.51 | val loss:1.049 acc:72.80
Epoch:0504 train loss:0.646 acc:79.86 | val loss:1.038 acc:72.43
Epoch:0505 train loss:0.652 acc:79.54 | val loss:1.042 acc:72.60
Epoch:0506 train loss:0.650 acc:79.58 | val loss:1.048 acc:72.55
Epoch:0507 train loss:0.645 acc:79.51 | val loss:1.052 acc:73.28
Epoch:0508 train loss:0.654 acc:79.49 | val loss:1.038 acc:73.22
Epoch:0509 train loss:0.651 acc:79.60 | val loss:1.031 acc:73.16
Epoch:0510 train loss:0.651 acc:79.58 | val loss:1.031 acc:72.88
Epoch:0511 train loss:0.645 acc:79.78 | val loss:1.025 acc:73.11
Epoch:0512 train loss:0.644 acc:79.63 | val loss:1.047 acc:72.64
Epoch:0513 train loss:0.644 acc:79.63 | val loss:1.057 acc:72.47
Epoch:0514 train loss:0.642 acc:79.85 | val loss:1.064 acc:73.37
Epoch:0515 train loss:0.642 acc:79.86 | val loss:1.054 acc:73.20
Epoch:0516 train loss:0.643 acc:79.81 | val loss:1.043 acc:72.95
Epoch:0517 train loss:0.643 acc:79.69 | val loss:1.029 acc:73.21
Epoch:0518 train loss:0.641 acc:79.74 | val loss:1.037 acc:73.06
Epoch:0519 train loss:0.640 acc:79.74 | val loss:1.054 acc:73.17
Epoch:0520 train loss:0.642 acc:79.89 | val loss:1.054 acc:72.88
Epoch:0521 train loss:0.642 acc:79.80 | val loss:1.040 acc:72.81
Epoch:0522 train loss:0.638 acc:79.86 | val loss:1.058 acc:73.32
Epoch:0523 train loss:0.642 acc:79.83 | val loss:1.055 acc:72.88
Epoch:0524 train loss:0.640 acc:79.83 | val loss:1.030 acc:73.18
Epoch:0525 train loss:0.638 acc:79.87 | val loss:1.045 acc:73.15
Epoch:0526 train loss:0.641 acc:79.75 | val loss:1.053 acc:72.55
Epoch:0527 train loss:0.637 acc:79.79 | val loss:1.056 acc:72.61
Epoch:0528 train loss:0.637 acc:79.89 | val loss:1.054 acc:73.16
Epoch:0529 train loss:0.638 acc:79.94 | val loss:1.057 acc:72.88
Epoch:0530 train loss:0.637 acc:79.85 | val loss:1.078 acc:72.89
Epoch:0531 train loss:0.639 acc:79.75 | val loss:1.062 acc:73.13
Epoch:0532 train loss:0.635 acc:79.88 | val loss:1.053 acc:73.13
Epoch:0533 train loss:0.639 acc:79.98 | val loss:1.056 acc:72.56
Epoch:0534 train loss:0.631 acc:80.12 | val loss:1.051 acc:72.86
Epoch:0535 train loss:0.633 acc:80.09 | val loss:1.034 acc:72.94
Epoch:0536 train loss:0.631 acc:80.09 | val loss:1.046 acc:73.20
Epoch:0537 train loss:0.633 acc:80.05 | val loss:1.040 acc:73.17
Epoch:0538 train loss:0.629 acc:80.13 | val loss:1.087 acc:72.71
Epoch:0539 train loss:0.634 acc:79.98 | val loss:1.068 acc:72.94
Epoch:0540 train loss:0.632 acc:79.88 | val loss:1.041 acc:72.86
Epoch:0541 train loss:0.633 acc:79.93 | val loss:1.062 acc:72.97
Epoch:0542 train loss:0.631 acc:79.91 | val loss:1.062 acc:73.31
Epoch:0543 train loss:0.631 acc:80.12 | val loss:1.051 acc:72.68
Epoch:0544 train loss:0.627 acc:80.17 | val loss:1.076 acc:73.35
Epoch:0545 train loss:0.627 acc:80.09 | val loss:1.074 acc:72.35
Epoch:0546 train loss:0.627 acc:80.16 | val loss:1.093 acc:72.83
Epoch:0547 train loss:0.629 acc:80.15 | val loss:1.071 acc:72.15
Epoch:0548 train loss:0.628 acc:80.07 | val loss:1.096 acc:72.77
Epoch:0549 train loss:0.631 acc:80.10 | val loss:1.067 acc:72.97
Epoch:0550 train loss:0.627 acc:80.16 | val loss:1.083 acc:72.94
Epoch:0551 train loss:0.629 acc:80.03 | val loss:1.055 acc:72.69
Epoch:0552 train loss:0.628 acc:80.10 | val loss:1.065 acc:72.84
Epoch:0553 train loss:0.627 acc:80.11 | val loss:1.055 acc:72.82
Epoch:0554 train loss:0.625 acc:80.32 | val loss:1.048 acc:72.93
Epoch:0555 train loss:0.620 acc:80.24 | val loss:1.084 acc:72.93
Epoch:0556 train loss:0.622 acc:80.25 | val loss:1.084 acc:72.62
Epoch:0557 train loss:0.622 acc:80.14 | val loss:1.101 acc:72.31
Epoch:0558 train loss:0.623 acc:80.21 | val loss:1.051 acc:72.75
Epoch:0559 train loss:0.624 acc:80.09 | val loss:1.057 acc:72.63
Epoch:0560 train loss:0.622 acc:80.28 | val loss:1.061 acc:73.17
Epoch:0561 train loss:0.621 acc:80.33 | val loss:1.072 acc:72.98
Epoch:0562 train loss:0.621 acc:80.23 | val loss:1.061 acc:72.84
Epoch:0563 train loss:0.622 acc:80.29 | val loss:1.068 acc:72.99
Epoch:0564 train loss:0.623 acc:80.17 | val loss:1.071 acc:72.79
Epoch:0565 train loss:0.620 acc:80.10 | val loss:1.059 acc:73.09
Epoch:0566 train loss:0.621 acc:80.30 | val loss:1.072 acc:72.73
Epoch:0567 train loss:0.617 acc:80.22 | val loss:1.076 acc:73.11
Epoch:0568 train loss:0.620 acc:80.36 | val loss:1.052 acc:73.11
Epoch:0569 train loss:0.620 acc:80.32 | val loss:1.071 acc:72.67
Epoch:0570 train loss:0.617 acc:80.38 | val loss:1.062 acc:72.92
Epoch:0571 train loss:0.616 acc:80.45 | val loss:1.066 acc:72.92
Epoch:0572 train loss:0.615 acc:80.44 | val loss:1.072 acc:72.82
Epoch:0573 train loss:0.617 acc:80.27 | val loss:1.069 acc:72.82
Epoch:0574 train loss:0.617 acc:80.46 | val loss:1.069 acc:72.76
Epoch:0575 train loss:0.620 acc:80.34 | val loss:1.067 acc:72.75
Epoch:0576 train loss:0.620 acc:80.25 | val loss:1.083 acc:72.85
Epoch:0577 train loss:0.614 acc:80.45 | val loss:1.067 acc:73.22
Epoch:0578 train loss:0.610 acc:80.42 | val loss:1.071 acc:72.80
Epoch:0579 train loss:0.612 acc:80.51 | val loss:1.094 acc:72.95
Epoch:0580 train loss:0.611 acc:80.62 | val loss:1.084 acc:72.29
Epoch:0581 train loss:0.614 acc:80.49 | val loss:1.080 acc:72.60
Epoch:0582 train loss:0.611 acc:80.47 | val loss:1.067 acc:72.79
Epoch:0583 train loss:0.611 acc:80.58 | val loss:1.073 acc:72.42
Epoch:0584 train loss:0.610 acc:80.55 | val loss:1.079 acc:72.52
Epoch:0585 train loss:0.608 acc:80.58 | val loss:1.084 acc:72.93
Epoch:0586 train loss:0.613 acc:80.43 | val loss:1.084 acc:72.80
Epoch:0587 train loss:0.610 acc:80.67 | val loss:1.068 acc:72.79
Epoch:0588 train loss:0.613 acc:80.61 | val loss:1.070 acc:72.64
Epoch:0589 train loss:0.608 acc:80.57 | val loss:1.076 acc:72.70
Epoch:0590 train loss:0.607 acc:80.42 | val loss:1.067 acc:72.57
Epoch:0591 train loss:0.609 acc:80.52 | val loss:1.072 acc:72.80
Epoch:0592 train loss:0.615 acc:80.35 | val loss:1.062 acc:73.16
Epoch:0593 train loss:0.608 acc:80.49 | val loss:1.075 acc:72.66
Epoch:0594 train loss:0.611 acc:80.57 | val loss:1.076 acc:72.57
Epoch:0595 train loss:0.605 acc:80.67 | val loss:1.098 acc:72.55
Epoch:0596 train loss:0.607 acc:80.46 | val loss:1.105 acc:72.88
Epoch:0597 train loss:0.605 acc:80.80 | val loss:1.116 acc:72.81
Epoch:0598 train loss:0.611 acc:80.52 | val loss:1.090 acc:72.55
Epoch:0599 train loss:0.604 acc:80.54 | val loss:1.092 acc:72.45
Epoch:0600 train loss:0.604 acc:80.74 | val loss:1.118 acc:72.43
Epoch:0601 train loss:0.607 acc:80.57 | val loss:1.098 acc:72.75
Epoch:0602 train loss:0.608 acc:80.62 | val loss:1.094 acc:72.56
Epoch:0603 train loss:0.603 acc:80.72 | val loss:1.110 acc:72.62
Epoch:0604 train loss:0.603 acc:80.70 | val loss:1.091 acc:73.16
Epoch:0605 train loss:0.601 acc:80.75 | val loss:1.087 acc:72.73
Epoch:0606 train loss:0.598 acc:80.77 | val loss:1.094 acc:72.16
Epoch:0607 train loss:0.599 acc:80.67 | val loss:1.086 acc:72.62
Epoch:0608 train loss:0.598 acc:80.86 | val loss:1.072 acc:73.05
Epoch:0609 train loss:0.601 acc:80.63 | val loss:1.090 acc:72.51
Epoch:0610 train loss:0.601 acc:80.86 | val loss:1.106 acc:72.72
Epoch:0611 train loss:0.602 acc:80.65 | val loss:1.066 acc:72.72
Epoch:0612 train loss:0.601 acc:80.82 | val loss:1.100 acc:72.73
Epoch:0613 train loss:0.604 acc:80.84 | val loss:1.101 acc:72.32
Epoch:0614 train loss:0.599 acc:80.65 | val loss:1.119 acc:73.01
Epoch:0615 train loss:0.602 acc:80.67 | val loss:1.098 acc:72.61
Epoch:0616 train loss:0.597 acc:80.84 | val loss:1.095 acc:72.75
Epoch:0617 train loss:0.599 acc:80.73 | val loss:1.091 acc:72.35
Epoch:0618 train loss:0.599 acc:80.77 | val loss:1.076 acc:72.66
Epoch:0619 train loss:0.596 acc:80.79 | val loss:1.112 acc:72.71
Epoch:0620 train loss:0.594 acc:81.07 | val loss:1.113 acc:72.68
Epoch:0621 train loss:0.593 acc:80.97 | val loss:1.106 acc:72.44
Epoch:0622 train loss:0.592 acc:80.96 | val loss:1.105 acc:72.63
Epoch:0623 train loss:0.596 acc:80.85 | val loss:1.104 acc:72.13
Epoch:0624 train loss:0.595 acc:80.91 | val loss:1.083 acc:72.69
Epoch:0625 train loss:0.594 acc:80.93 | val loss:1.104 acc:72.63
Epoch:0626 train loss:0.597 acc:80.90 | val loss:1.094 acc:72.25
Epoch:0627 train loss:0.593 acc:80.99 | val loss:1.094 acc:72.73
Epoch:0628 train loss:0.592 acc:80.90 | val loss:1.112 acc:72.86
Epoch:0629 train loss:0.594 acc:80.95 | val loss:1.094 acc:73.04
Epoch:0630 train loss:0.592 acc:80.99 | val loss:1.108 acc:72.51
Epoch:0631 train loss:0.591 acc:80.96 | val loss:1.085 acc:72.84
Epoch:0632 train loss:0.591 acc:80.86 | val loss:1.090 acc:72.98
Epoch:0633 train loss:0.590 acc:80.94 | val loss:1.130 acc:72.80
Epoch:0634 train loss:0.592 acc:81.00 | val loss:1.101 acc:72.43
Epoch:0635 train loss:0.586 acc:81.22 | val loss:1.102 acc:72.71
Epoch:0636 train loss:0.588 acc:80.96 | val loss:1.090 acc:73.17
Epoch:0637 train loss:0.591 acc:81.02 | val loss:1.111 acc:72.66
Epoch:0638 train loss:0.590 acc:81.00 | val loss:1.106 acc:72.32
Epoch:0639 train loss:0.590 acc:80.99 | val loss:1.090 acc:72.50
Epoch:0640 train loss:0.587 acc:81.08 | val loss:1.113 acc:72.58
Epoch:0641 train loss:0.586 acc:81.14 | val loss:1.112 acc:72.94
Epoch:0642 train loss:0.587 acc:81.16 | val loss:1.107 acc:72.66
Epoch:0643 train loss:0.585 acc:81.08 | val loss:1.139 acc:72.73
Epoch:0644 train loss:0.587 acc:81.00 | val loss:1.122 acc:72.53
Epoch:0645 train loss:0.592 acc:80.94 | val loss:1.110 acc:72.74
Epoch:0646 train loss:0.583 acc:81.17 | val loss:1.119 acc:72.65
Epoch:0647 train loss:0.584 acc:81.10 | val loss:1.134 acc:72.70
Epoch:0648 train loss:0.585 acc:81.19 | val loss:1.094 acc:72.66
Epoch:0649 train loss:0.584 acc:81.28 | val loss:1.112 acc:72.38
Epoch:0650 train loss:0.583 acc:81.14 | val loss:1.110 acc:72.42
Epoch:0651 train loss:0.587 acc:81.12 | val loss:1.128 acc:72.97
Epoch:0652 train loss:0.582 acc:81.25 | val loss:1.127 acc:72.85
Epoch:0653 train loss:0.582 acc:81.16 | val loss:1.112 acc:72.26
Epoch:0654 train loss:0.579 acc:81.35 | val loss:1.104 acc:72.83
Epoch:0655 train loss:0.584 acc:81.01 | val loss:1.112 acc:72.21
Epoch:0656 train loss:0.581 acc:81.24 | val loss:1.134 acc:72.61
Epoch:0657 train loss:0.580 acc:81.06 | val loss:1.105 acc:72.79
Epoch:0658 train loss:0.581 acc:81.15 | val loss:1.115 acc:72.25
Epoch:0659 train loss:0.582 acc:81.17 | val loss:1.114 acc:72.78
Epoch:0660 train loss:0.578 acc:81.17 | val loss:1.136 acc:72.79
Train cost: 505.6750s
Load 409th epoch
Valdiation accuracy: 73.82
Valdiation loss: 1.0157
Test accuracy: 72.63
---------------------------------------Results---------------------------------------
PolyFormer on dataset ogbn-arxiv, in 1 repeated experiment:
test acc mean = 72.6334 ± 0.0000  	 val acc mean = 73.8213
